a,b,la,lb
<http://bk.sport.owl#craig-cathcart>,<http://bk.sport.owl#watford>,"craig cathcart"@en,"Watford FC"@en
<http://bk.sport.owl#craig-cathcart>,<http://bk.sport.owl#watford>,"craig cathcart"@en,"Watford"@en
<http://bk.sport.owl#craig-cathcart>,<http://bk.sport.owl#watford>,"Craig Cathcart"@en,"Watford FC"@en
<http://bk.sport.owl#craig-cathcart>,<http://bk.sport.owl#watford>,"Craig Cathcart"@en,"Watford"@en
<http://bk.sport.owl#craig-cathcart>,<http://bk.sport.owl#watford>,"Cathcart","Watford FC"@en
<http://bk.sport.owl#craig-cathcart>,<http://bk.sport.owl#watford>,"Cathcart","Watford"@en
<http://bk.sport.owl#borja-iglesias>,<http://bk.sport.owl#rcd-espanyol-barcelona>,"borja iglesias"@en,"RCD Espanyol Barcelona"@en
<http://bk.sport.owl#borja-iglesias>,<http://bk.sport.owl#rcd-espanyol-barcelona>,"Borja Iglesias"@en,"RCD Espanyol Barcelona"@en
<http://bk.sport.owl#abdelaziz-barrada>,<http://bk.sport.owl#antalyaspor>,"Abdelaziz Barrada"@en,"Antalyaspor"@en
<http://bk.sport.owl#abdelaziz-barrada>,<http://bk.sport.owl#antalyaspor>,"Barrada","Antalyaspor"@en
<http://bk.sport.owl#abdelaziz-barrada>,<http://bk.sport.owl#olympique-marseille>,"Abdelaziz Barrada"@en,"Olympique Marseille"@en
<http://bk.sport.owl#abdelaziz-barrada>,<http://bk.sport.owl#olympique-marseille>,"Barrada","Olympique Marseille"@en
<http://bk.sport.owl#lewis-grabban>,<http://bk.sport.owl#norwich-city>,"Grabban","Norwich City"@en
<http://bk.sport.owl#kalidou-koulibaly>,<http://bk.sport.owl#ssc-napoli>,"kalidou koulibaly"@en,"SSC Napoli"@en
<http://bk.sport.owl#kalidou-koulibaly>,<http://bk.sport.owl#ssc-napoli>,"Kalidou Koulibaly"@en,"SSC Napoli"@en
<http://bk.sport.owl#kalidou-koulibaly>,<http://bk.sport.owl#ssc-napoli>,"Koulibaly","SSC Napoli"@en
<http://bk.sport.owl#kingsley-ehizibue>,<http://bk.sport.owl#pec-zwolle>,"kingsley ehizibue"@en,"PEC Zwolle"@en
<http://bk.sport.owl#kingsley-ehizibue>,<http://bk.sport.owl#pec-zwolle>,"Kingsley Ehizibue"@en,"PEC Zwolle"@en
<http://bk.sport.owl#nedeljko-malic>,<http://bk.sport.owl#sv-mattersburg>,"Nedeljko Malic"@en,"SV Mattersburg"@en
<http://bk.sport.owl#nedeljko-malic>,<http://bk.sport.owl#sv-mattersburg>,"nedeljko malic"@en,"SV Mattersburg"@en
<http://bk.sport.owl#andr\u00E9s-ponce>,<http://bk.sport.owl#anzhi-makhachkala>,"Andr\u00E9s Ponce"@en,"Anzhi Makhachkala"@en
<http://bk.sport.owl#eduardo-henrique>,<http://bk.sport.owl#belenenses-sad>,"Eduardo Henrique"@en,"Belenenses SAD"@en
<http://bk.sport.owl#eduardo-henrique>,<http://bk.sport.owl#belenenses-sad>,"eduardo henrique"@en,"Belenenses SAD"@en
<http://bk.sport.owl#gennaro-sardo>,<http://bk.sport.owl#chievo-verona>,"Gennaro Sardo"@en,"Chievo Verona"@en
<http://bk.sport.owl#gennaro-sardo>,<http://bk.sport.owl#chievo-verona>,"Sardo","Chievo Verona"@en
<http://bk.sport.owl#chris-philipps>,<http://bk.sport.owl#legia-warszawa>,"Chris Philipps"@en,"Legia Warszawa"@en
<http://bk.sport.owl#chris-philipps>,<http://bk.sport.owl#legia-warszawa>,"chris philipps"@en,"Legia Warszawa"@en
<http://bk.sport.owl#accioly>,<http://bk.sport.owl#cd-santa-clara-\u00A0>,"accioly"@en,"CD Santa Clara \u00A0"@en
<http://bk.sport.owl#mikey-johnston>,<http://bk.sport.owl#celtic>,"mikey johnston"@en,"Celtic"@en
<http://bk.sport.owl#mikey-johnston>,<http://bk.sport.owl#celtic>,"mikey johnston"@en,"Celtic FC"@en
<http://bk.sport.owl#yuri-lodygin>,<http://bk.sport.owl#zenit-st.-petersburg>,"yuri lodygin"@en,"Zenit St. Petersburg"@en
<http://bk.sport.owl#yuri-lodygin>,<http://bk.sport.owl#zenit-st.-petersburg>,"Yuri Lodygin"@en,"Zenit St. Petersburg"@en
<http://bk.sport.owl#yuri-lodygin>,<http://bk.sport.owl#olympiacos-piraeus>,"yuri lodygin"@en,"Olympiacos Piraeus"@en
<http://bk.sport.owl#yuri-lodygin>,<http://bk.sport.owl#olympiacos-piraeus>,"Yuri Lodygin"@en,"Olympiacos Piraeus"@en
<http://bk.sport.owl#mario-gaspar>,<http://bk.sport.owl#villarreal-cf>,"mario gaspar"@en,"Villarreal CF"@en
<http://bk.sport.owl#mario-gaspar>,<http://bk.sport.owl#villarreal-cf>,"Mario Gaspar"@en,"Villarreal CF"@en
<http://bk.sport.owl#mario-gaspar>,<http://bk.sport.owl#villarreal-cf>,"Gaspar","Villarreal CF"@en
<http://bk.sport.owl#ritchie-sutton>,<http://bk.sport.owl#mansfield-town-fc>,"Ritchie Sutton"@en,"Mansfield Town"@en
<http://bk.sport.owl#ritchie-sutton>,<http://bk.sport.owl#mansfield-town>,"Ritchie Sutton"@en,"Mansfield Town"@en
<http://bk.sport.owl#carlos-soler>,<http://bk.sport.owl#valencia-cf>,"Carlos Soler"@en,"Valencia CF"@en
<http://bk.sport.owl#carlos-soler>,<http://bk.sport.owl#valencia-cf>,"carlos soler"@en,"Valencia CF"@en
<http://bk.sport.owl#dawda-bah>,<http://bk.sport.owl#helsingin-jalkapalloklubi>,"Dawda Bah"@en,"Helsingin Jalkapalloklubi"@en
<http://bk.sport.owl#dawda-bah>,<http://bk.sport.owl#helsingin-jalkapalloklubi-fc>,"Dawda Bah"@en,"Helsingin Jalkapalloklubi"@en
<http://bk.sport.owl#goncalo-paciencia>,<http://bk.sport.owl#eintracht-frankfurt>,"goncalo paciencia"@en,"Eintracht Frankfurt"@en
<http://bk.sport.owl#joso-mari>,<http://bk.sport.owl#levante-ud>,"Mari","Levante UD"@en
<http://bk.sport.owl#nikola-stojkovic>,<http://bk.sport.owl#fk-zemun>,"nikola stojkovic"@en,"FK Zemun"@en
<http://bk.sport.owl#nikola-stojkovic>,<http://bk.sport.owl#fk-zemun>,"Nikola Stojkovic"@en,"FK Zemun"@en
<http://bk.sport.owl#alin-dobrosavlevici>,<http://bk.sport.owl#dunarea-calarasi-\u00A0>,"alin dobrosavlevici"@en,"Dunarea Calarasi \u00A0"@en
<http://bk.sport.owl#alin-dobrosavlevici>,<http://bk.sport.owl#dunarea-calarasi-\u00A0>,"Alin Dobrosavlevici"@en,"Dunarea Calarasi \u00A0"@en
<http://bk.sport.owl#djalma>,<http://bk.sport.owl#alanyaspor>,"djalma"@en,"Alanyaspor"@en
<http://bk.sport.owl#lucas-perrin>,<http://bk.sport.owl#olympique-marseille>,"lucas perrin"@en,"Olympique Marseille"@en
<http://bk.sport.owl#lucas-perrin>,<http://bk.sport.owl#olympique-marseille>,"Lucas Perrin"@en,"Olympique Marseille"@en
<http://bk.sport.owl#abdoulaye-keita>,<http://bk.sport.owl#panionios-athens>,"abdoulaye keita"@en,"Panionios Athens"@en
<http://bk.sport.owl#abdoulaye-keita>,<http://bk.sport.owl#panionios-athens>,"Abdoulaye Keita"@en,"Panionios Athens"@en
<http://bk.sport.owl#abdoulaye-keita>,<http://bk.sport.owl#panionios-athens>,"Keita","Panionios Athens"@en
<http://bk.sport.owl#dragomir-vukobratovic>,<http://bk.sport.owl#fk-proleter-novi-sad-\u00A0>,"Dragomir Vukobratovic"@en,"FK Proleter Novi Sad \u00A0"@en
<http://bk.sport.owl#dragomir-vukobratovic>,<http://bk.sport.owl#fk-proleter-novi-sad-\u00A0>,"dragomir vukobratovic"@en,"FK Proleter Novi Sad \u00A0"@en
<http://bk.sport.owl#marc-andre-schmerbock>,<http://bk.sport.owl#wolfsberger-ac>,"marc andre schmerbock"@en,"Wolfsberger AC"@en
<http://bk.sport.owl#nenad-kiso>,<http://bk.sport.owl#fk-cukaricki>,"Nenad Kiso"@en,"FK Cukaricki"@en
<http://bk.sport.owl#nenad-kiso>,<http://bk.sport.owl#fk-cukaricki>,"nenad kiso"@en,"FK Cukaricki"@en
<http://bk.sport.owl#nenad-kiso>,<http://bk.sport.owl#fk-zemun>,"Nenad Kiso"@en,"FK Zemun"@en
<http://bk.sport.owl#nenad-kiso>,<http://bk.sport.owl#fk-zemun>,"nenad kiso"@en,"FK Zemun"@en
<http://bk.sport.owl#claudio-falcao>,<http://bk.sport.owl#desportivo-aves>,"claudio falcao"@en,"Desportivo Aves"@en
<http://bk.sport.owl#manjrekar-james>,<http://bk.sport.owl#fc-midtjylland>,"manjrekar james"@en,"FC Midtjylland"@en
<http://bk.sport.owl#mikhail-kerzhakov>,<http://bk.sport.owl#zenit-st.-petersburg>,"mikhail kerzhakov"@en,"Zenit St. Petersburg"@en
<http://bk.sport.owl#mikhail-kerzhakov>,<http://bk.sport.owl#zenit-st.-petersburg>,"Mikhail Kerzhakov"@en,"Zenit St. Petersburg"@en
<http://bk.sport.owl#\u00E9der>,<http://bk.sport.owl#lokomotiv-moscow>,"\u00C9der"@en,"Lokomotiv Moscow"@en
<http://bk.sport.owl#marko-jankovic>,<http://bk.sport.owl#spal>,"marko jankovic"@en,"SPAL"@en
<http://bk.sport.owl#marko-jankovic>,<http://bk.sport.owl#spal>,"Marko Jankovic"@en,"SPAL"@en
<http://bk.sport.owl#marko-jankovic>,<http://bk.sport.owl#fk-partizan-belgrade>,"marko jankovic"@en,"FK Partizan Belgrade"@en
<http://bk.sport.owl#marko-jankovic>,<http://bk.sport.owl#fk-partizan-belgrade>,"Marko Jankovic"@en,"FK Partizan Belgrade"@en
<http://bk.sport.owl#martin-sroler>,<http://bk.sport.owl#hnk-gorica-\u00A0>,"martin sroler"@en,"HNK Gorica \u00A0"@en
<http://bk.sport.owl#martin-sroler>,<http://bk.sport.owl#hnk-gorica-\u00A0>,"Martin Sroler"@en,"HNK Gorica \u00A0"@en
<http://bk.sport.owl#st\u00E9phane-sparagna>,<http://bk.sport.owl#boavista-porto>,"St\u00E9phane Sparagna"@en,"Boavista Porto FC"@en
<http://bk.sport.owl#i\u00F1aki-astiz>,<http://bk.sport.owl#legia-warszawa>,"I\u00F1aki Astiz"@en,"Legia Warszawa"@en
<http://bk.sport.owl#georgios-koutroumpis>,<http://bk.sport.owl#concordia-chiajna>,"georgios koutroumpis"@en,"Concordia Chiajna"@en
<http://bk.sport.owl#nuno-morais>,<http://bk.sport.owl#apoel>,"Nuno Morais"@en,"APOEL"@en
<http://bk.sport.owl#nuno-morais>,<http://bk.sport.owl#apoel-fc>,"Nuno Morais"@en,"APOEL"@en
<http://bk.sport.owl#haukur-baldvinsson>,<http://bk.sport.owl#breidablik-fc>,"Haukur Baldvinsson"@en,"Breidablik"@en
<http://bk.sport.owl#haukur-baldvinsson>,<http://bk.sport.owl#breidablik>,"Haukur Baldvinsson"@en,"Breidablik"@en
<http://bk.sport.owl#fabian-serrarens>,<http://bk.sport.owl#de-graafschap-doetinchem-\u00A0>,"fabian serrarens"@en,"De Graafschap Doetinchem \u00A0"@en
<http://bk.sport.owl#fabian-serrarens>,<http://bk.sport.owl#de-graafschap-doetinchem-\u00A0>,"Fabian Serrarens"@en,"De Graafschap Doetinchem \u00A0"@en
<http://bk.sport.owl#lautaro-martinez>,<http://bk.sport.owl#inter-milan>,"lautaro martinez"@en,"Inter Milan"@en
<http://bk.sport.owl#ferdi-kadioglu>,<http://bk.sport.owl#fenerbahce-sk>,"Ferdi Kadioglu"@en,"Fenerbahce SK"@en
<http://bk.sport.owl#ferdi-kadioglu>,<http://bk.sport.owl#fenerbahce-sk>,"ferdi kadioglu"@en,"Fenerbahce SK"@en
<http://bk.sport.owl#alois-h\u00F6ller>,<http://bk.sport.owl#sv-mattersburg>,"Alois H\u00F6ller"@en,"SV Mattersburg"@en
<http://bk.sport.owl#jos\u00E9-kant\u00E9>,<http://bk.sport.owl#legia-warszawa>,"Jos\u00E9 Kant\u00E9"@en,"Legia Warszawa"@en
<http://bk.sport.owl#aly-keita>,<http://bk.sport.owl#\u00F6stersunds-fk>,"Aly Keita"@en,"\u00D6stersunds FK"@en
<http://bk.sport.owl#aly-keita>,<http://bk.sport.owl#\u00F6stersunds-fk>,"aly keita"@en,"\u00D6stersunds FK"@en
<http://bk.sport.owl#davit-khocholava>,<http://bk.sport.owl#shakhtar-donetsk>,"davit khocholava"@en,"Shakhtar Donetsk"@en
<http://bk.sport.owl#davit-khocholava>,<http://bk.sport.owl#shakhtar-donetsk>,"Davit Khocholava"@en,"Shakhtar Donetsk"@en
<http://bk.sport.owl#frederik-b\u00F6rsting>,<http://bk.sport.owl#aalborg-bk>,"Frederik B\u00F6rsting"@en,"Aalborg BK"@en
<http://bk.sport.owl#yarouba-cissako>,<http://bk.sport.owl#as-monaco>,"Cissako","AS Monaco"@en
<http://bk.sport.owl#andy-considine>,<http://bk.sport.owl#aberdeen>,"andy considine"@en,"Aberdeen FC"@en
<http://bk.sport.owl#andy-considine>,<http://bk.sport.owl#aberdeen>,"Andy Considine"@en,"Aberdeen FC"@en
<http://bk.sport.owl#makhtar-gueye>,<http://bk.sport.owl#as-saint-\u00E9tienne>,"Makhtar Gueye"@en,"AS Saint-\u00C9tienne"@en
<http://bk.sport.owl#makhtar-gueye>,<http://bk.sport.owl#as-saint-\u00E9tienne>,"makhtar gueye"@en,"AS Saint-\u00C9tienne"@en
<http://bk.sport.owl#antonio-mance>,<http://bk.sport.owl#fc-nantes>,"antonio mance"@en,"FC Nantes"@en
<http://bk.sport.owl#omar-eddahri>,<http://bk.sport.owl#gif-sundsvall>,"Omar Eddahri"@en,"GIF Sundsvall"@en
<http://bk.sport.owl#omar-eddahri>,<http://bk.sport.owl#gif-sundsvall>,"omar eddahri"@en,"GIF Sundsvall"@en
<http://bk.sport.owl#omar-eddahri>,<http://bk.sport.owl#djurgardens-if>,"Omar Eddahri"@en,"Djurgardens IF"@en
<http://bk.sport.owl#omar-eddahri>,<http://bk.sport.owl#djurgardens-if>,"omar eddahri"@en,"Djurgardens IF"@en
<http://bk.sport.owl#eron-krillo>,<http://bk.sport.owl#fc-flora-tallinn>,"Eron Krillo"@en,"FC Flora Tallinn"@en
<http://bk.sport.owl#eron-krillo>,<http://bk.sport.owl#fc-flora-tallinn-fc>,"Eron Krillo"@en,"FC Flora Tallinn"@en
<http://bk.sport.owl#jon-miquel-toral>,<http://bk.sport.owl#brentford-fc>,"Jon-Miquel Toral"@en,"Brentford"@en
<http://bk.sport.owl#jon-miquel-toral>,<http://bk.sport.owl#brentford>,"Jon-Miquel Toral"@en,"Brentford"@en
<http://bk.sport.owl#bryan-linssen>,<http://bk.sport.owl#vitesse-arnhem>,"bryan linssen"@en,"Vitesse Arnhem"@en
<http://bk.sport.owl#bryan-linssen>,<http://bk.sport.owl#vitesse-arnhem>,"Bryan Linssen"@en,"Vitesse Arnhem"@en
<http://bk.sport.owl#marcel-halstenberg>,<http://bk.sport.owl#rb-leipzig>,"marcel halstenberg"@en,"RB Leipzig"@en
<http://bk.sport.owl#marcel-halstenberg>,<http://bk.sport.owl#rb-leipzig>,"Marcel Halstenberg"@en,"RB Leipzig"@en
<http://bk.sport.owl#devante-parker>,<http://bk.sport.owl#1.fsv-mainz-05>,"Parker","1.FSV Mainz 05"@en
<http://bk.sport.owl#rody-de-boer>,<http://bk.sport.owl#az-alkmaar>,"Rody de Boer"@en,"AZ Alkmaar"@en
<http://bk.sport.owl#rody-de-boer>,<http://bk.sport.owl#az-alkmaar>,"rody de boer"@en,"AZ Alkmaar"@en
<http://bk.sport.owl#olarenwaju-kayode>,<http://bk.sport.owl#shakhtar-donetsk>,"Olarenwaju Kayode"@en,"Shakhtar Donetsk"@en
<http://bk.sport.owl#olarenwaju-kayode>,<http://bk.sport.owl#shakhtar-donetsk>,"olarenwaju kayode"@en,"Shakhtar Donetsk"@en
<http://bk.sport.owl#cal\u00F3>,<http://bk.sport.owl#wisla-plock>,"Cal\u00F3"@en,"Wisla Plock"@en
<http://bk.sport.owl#franck-beria>,<http://bk.sport.owl#lille-fc>,"Franck Beria"@en,"Lille"@en
<http://bk.sport.owl#franck-beria>,<http://bk.sport.owl#lille>,"Franck Beria"@en,"Lille"@en
<http://bk.sport.owl#javi-fuego>,<http://bk.sport.owl#valencia-cf>,"Javi Fuego"@en,"Valencia CF"@en
<http://bk.sport.owl#javi-fuego>,<http://bk.sport.owl#valencia-cf>,"javi fuego"@en,"Valencia CF"@en
<http://bk.sport.owl#javi-fuego>,<http://bk.sport.owl#valencia-cf>,"Fuego","Valencia CF"@en
<http://bk.sport.owl#javi-fuego>,<http://bk.sport.owl#villarreal-cf>,"Javi Fuego"@en,"Villarreal CF"@en
<http://bk.sport.owl#javi-fuego>,<http://bk.sport.owl#villarreal-cf>,"javi fuego"@en,"Villarreal CF"@en
<http://bk.sport.owl#javi-fuego>,<http://bk.sport.owl#villarreal-cf>,"Fuego","Villarreal CF"@en
<http://bk.sport.owl#danny>,<http://bk.sport.owl#cs-mar\u00EDtimo>,"Danny"@en,"CS Mar\u00EDtimo"@en
<http://bk.sport.owl#jens-cajuste>,<http://bk.sport.owl#fc-midtjylland>,"jens cajuste"@en,"FC Midtjylland"@en
<http://bk.sport.owl#linus-hallenius>,<http://bk.sport.owl#gif-sundsvall>,"linus hallenius"@en,"GIF Sundsvall"@en
<http://bk.sport.owl#linus-hallenius>,<http://bk.sport.owl#gif-sundsvall>,"Linus Hallenius"@en,"GIF Sundsvall"@en
<http://bk.sport.owl#per-ciljan-skjelbred>,<http://bk.sport.owl#hertha-bsc>,"per ciljan skjelbred"@en,"Hertha BSC"@en
<http://bk.sport.owl#per-ciljan-skjelbred>,<http://bk.sport.owl#hertha-bsc>,"Skjelbred","Hertha BSC"@en
<http://bk.sport.owl#ovidiu-popescu>,<http://bk.sport.owl#fcsb>,"Ovidiu Popescu"@en,"FCSB"@en
<http://bk.sport.owl#ovidiu-popescu>,<http://bk.sport.owl#fcsb>,"ovidiu popescu"@en,"FCSB"@en
<http://bk.sport.owl#predrag-pavlovic>,<http://bk.sport.owl#fk-mladost-lucani>,"Predrag Pavlovic"@en,"FK Mladost Lucani"@en
<http://bk.sport.owl#predrag-pavlovic>,<http://bk.sport.owl#fk-mladost-lucani>,"predrag pavlovic"@en,"FK Mladost Lucani"@en
<http://bk.sport.owl#rub\u00E9n-p\u00E9rez>,<http://bk.sport.owl#cd-legan\u00E9s>,"Rub\u00E9n P\u00E9rez"@en,"CD Legan\u00E9s"@en
<http://bk.sport.owl#hervo-bazile>,<http://bk.sport.owl#sm-caen>,"Bazile","SM Caen"@en
<http://bk.sport.owl#stefan-velev>,<http://bk.sport.owl#sepsi-sf.-gheorghe>,"Stefan Velev"@en,"Sepsi Sf. Gheorghe"@en
<http://bk.sport.owl#stefan-velev>,<http://bk.sport.owl#sepsi-sf.-gheorghe>,"stefan velev"@en,"Sepsi Sf. Gheorghe"@en
<http://bk.sport.owl#dorian-l\u00E9v\u00EAque>,<http://bk.sport.owl#paok-thessaloniki>,"Dorian L\u00E9v\u00EAque"@en,"PAOK Thessaloniki"@en
<http://bk.sport.owl#ante-peko>,<http://bk.sport.owl#nk-rudes>,"ante peko"@en,"NK Rudes"@en
<http://bk.sport.owl#ante-peko>,<http://bk.sport.owl#nk-rudes>,"Ante Peko"@en,"NK Rudes"@en
<http://bk.sport.owl#ibrahima-ciss\u00E9>,<http://bk.sport.owl#fulham-\u00A0>,"Ibrahima Ciss\u00E9"@en,"Fulham FC \u00A0"@en
<http://bk.sport.owl#ferhat-\u00F6ztorun>,<http://bk.sport.owl#konyaspor>,"Ferhat \u00D6ztorun"@en,"Konyaspor"@en
<http://bk.sport.owl#marcelo-santos>,<http://bk.sport.owl#desportivo-aves>,"marcelo santos"@en,"Desportivo Aves"@en
<http://bk.sport.owl#matt-jarvis>,<http://bk.sport.owl#west-ham-united>,"Jarvis","West Ham United"@en
<http://bk.sport.owl#emanuel-mammana>,<http://bk.sport.owl#zenit-st.-petersburg>,"emanuel mammana"@en,"Zenit St. Petersburg"@en
<http://bk.sport.owl#emanuel-mammana>,<http://bk.sport.owl#zenit-st.-petersburg>,"Emanuel Mammana"@en,"Zenit St. Petersburg"@en
<http://bk.sport.owl#kornelijus-timofejevas>,<http://bk.sport.owl#futbolo-klubas-ekranas>,"Kornelijus Timofejevas"@en,"Futbolo Klubas Ekranas"@en
<http://bk.sport.owl#kornelijus-timofejevas>,<http://bk.sport.owl#futbolo-klubas-ekranas-fc>,"Kornelijus Timofejevas"@en,"Futbolo Klubas Ekranas"@en
<http://bk.sport.owl#gordan-baric>,<http://bk.sport.owl#nk-rudes>,"Gordan Baric"@en,"NK Rudes"@en
<http://bk.sport.owl#gordan-baric>,<http://bk.sport.owl#nk-rudes>,"gordan baric"@en,"NK Rudes"@en
<http://bk.sport.owl#gordan-baric>,<http://bk.sport.owl#nk-lokomotiva-zagreb>,"Gordan Baric"@en,"NK Lokomotiva Zagreb"@en
<http://bk.sport.owl#gordan-baric>,<http://bk.sport.owl#nk-lokomotiva-zagreb>,"gordan baric"@en,"NK Lokomotiva Zagreb"@en
<http://bk.sport.owl#cosmin-frasinescu>,<http://bk.sport.owl#fc-politehnica-iasi>,"cosmin frasinescu"@en,"FC Politehnica Iasi"@en
<http://bk.sport.owl#cosmin-frasinescu>,<http://bk.sport.owl#fc-politehnica-iasi>,"Cosmin Frasinescu"@en,"FC Politehnica Iasi"@en
<http://bk.sport.owl#federico-fern\u00E1ndez>,<http://bk.sport.owl#newcastle-united>,"Federico Fern\u00E1ndez"@en,"Newcastle United"@en
<http://bk.sport.owl#dmitri-kombarov>,<http://bk.sport.owl#spartak-moscow>,"Dmitri Kombarov"@en,"Spartak Moscow"@en
<http://bk.sport.owl#dmitri-kombarov>,<http://bk.sport.owl#spartak-moscow>,"dmitri kombarov"@en,"Spartak Moscow"@en
<http://bk.sport.owl#aleksandar-tonev>,<http://bk.sport.owl#botev-plovdiv>,"aleksandar tonev"@en,"Botev Plovdiv"@en
<http://bk.sport.owl#aleksandar-tonev>,<http://bk.sport.owl#botev-plovdiv>,"Tonev","Botev Plovdiv"@en
<http://bk.sport.owl#aleksandar-tonev>,<http://bk.sport.owl#aston-villa>,"aleksandar tonev"@en,"Aston Villa"@en
<http://bk.sport.owl#aleksandar-tonev>,<http://bk.sport.owl#aston-villa>,"Tonev","Aston Villa"@en
<http://bk.sport.owl#idris-umaev>,<http://bk.sport.owl#akhmat-grozny>,"Idris Umaev"@en,"Akhmat Grozny"@en
<http://bk.sport.owl#jaroslaw-kubicki>,<http://bk.sport.owl#lechia-gdansk>,"Jaroslaw Kubicki"@en,"Lechia Gdansk"@en
<http://bk.sport.owl#jaroslaw-kubicki>,<http://bk.sport.owl#lechia-gdansk>,"jaroslaw kubicki"@en,"Lechia Gdansk"@en
<http://bk.sport.owl#antonio-di-gaudio>,<http://bk.sport.owl#parma-calcio-1913-\u00A0>,"Antonio Di Gaudio"@en,"Parma Calcio 1913 \u00A0"@en
<http://bk.sport.owl#antonio-di-gaudio>,<http://bk.sport.owl#parma-calcio-1913-\u00A0>,"Gaudio","Parma Calcio 1913 \u00A0"@en
<http://bk.sport.owl#dominic-iorfa>,<http://bk.sport.owl#wolverhampton-wanderers-\u00A0>,"Dominic Iorfa"@en,"Wolverhampton Wanderers \u00A0"@en
<http://bk.sport.owl#matoas-silvestre>,<http://bk.sport.owl#uc-sampdoria>,"Silvestre","UC Sampdoria"@en
<http://bk.sport.owl#petar-pusic>,<http://bk.sport.owl#grasshopper-club-zurich>,"petar pusic"@en,"Grasshopper Club Zurich"@en
<http://bk.sport.owl#petar-pusic>,<http://bk.sport.owl#grasshopper-club-zurich>,"Petar Pusic"@en,"Grasshopper Club Zurich"@en
<http://bk.sport.owl#rifat-zhemaletdinov>,<http://bk.sport.owl#lokomotiv-moscow>,"rifat zhemaletdinov"@en,"Lokomotiv Moscow"@en
<http://bk.sport.owl#rifat-zhemaletdinov>,<http://bk.sport.owl#lokomotiv-moscow>,"Rifat Zhemaletdinov"@en,"Lokomotiv Moscow"@en
<http://bk.sport.owl#mikkel-rygaard-jensen>,<http://bk.sport.owl#fc-nordsjaelland>,"mikkel rygaard jensen"@en,"FC Nordsjaelland"@en
<http://bk.sport.owl#mikkel-rygaard-jensen>,<http://bk.sport.owl#fc-nordsjaelland>,"Mikkel Rygaard Jensen"@en,"FC Nordsjaelland"@en
<http://bk.sport.owl#adi-mehremic>,<http://bk.sport.owl#karpaty-lviv>,"adi mehremic"@en,"Karpaty Lviv"@en
<http://bk.sport.owl#adi-mehremic>,<http://bk.sport.owl#karpaty-lviv>,"Adi Mehremic"@en,"Karpaty Lviv"@en
<http://bk.sport.owl#florian-raspentino>,<http://bk.sport.owl#sm-caen>,"Raspentino","SM Caen"@en
<http://bk.sport.owl#riccardo-orsolini>,<http://bk.sport.owl#bologna-1909>,"riccardo orsolini"@en,"Bologna FC 1909"@en
<http://bk.sport.owl#wout-droste>,<http://bk.sport.owl#heracles-almelo>,"wout droste"@en,"Heracles Almelo"@en
<http://bk.sport.owl#wout-droste>,<http://bk.sport.owl#heracles-almelo>,"Wout Droste"@en,"Heracles Almelo"@en
<http://bk.sport.owl#damjan-bohar>,<http://bk.sport.owl#zaglebie-lubin>,"damjan bohar"@en,"Zaglebie Lubin"@en
<http://bk.sport.owl#damjan-bohar>,<http://bk.sport.owl#zaglebie-lubin>,"Damjan Bohar"@en,"Zaglebie Lubin"@en
<http://bk.sport.owl#laszlo-kleinheisler>,<http://bk.sport.owl#nk-osijek>,"laszlo kleinheisler"@en,"NK Osijek"@en
<http://bk.sport.owl#yuri-bavin>,<http://bk.sport.owl#ural-yekaterinburg>,"Yuri Bavin"@en,"Ural Yekaterinburg"@en
<http://bk.sport.owl#yuri-bavin>,<http://bk.sport.owl#ural-yekaterinburg>,"yuri bavin"@en,"Ural Yekaterinburg"@en
<http://bk.sport.owl#leonardo>,<http://bk.sport.owl#apo-levadiakos>,"Leonardo"@en,"APO Levadiakos"@en
<http://bk.sport.owl#leonardo>,<http://bk.sport.owl#apo-levadiakos>,"leonardo"@en,"APO Levadiakos"@en
<http://bk.sport.owl#leonardo>,<http://bk.sport.owl#portimonense-sc>,"Leonardo"@en,"Portimonense SC"@en
<http://bk.sport.owl#leonardo>,<http://bk.sport.owl#portimonense-sc>,"leonardo"@en,"Portimonense SC"@en
<http://bk.sport.owl#pa-konate>,<http://bk.sport.owl#gif-sundsvall>,"pa konate"@en,"GIF Sundsvall"@en
<http://bk.sport.owl#tyler-adams>,<http://bk.sport.owl#rb-leipzig>,"tyler adams"@en,"RB Leipzig"@en
<http://bk.sport.owl#martin-kraus>,<http://bk.sport.owl#fc-admira-wacker-m\u00F6dling>,"Martin Kraus"@en,"FC Admira Wacker M\u00F6dling"@en
<http://bk.sport.owl#carlos-man\u00E9>,<http://bk.sport.owl#sporting-cp>,"Carlos Man\u00E9"@en,"Sporting CP"@en
<http://bk.sport.owl#diego-perotti>,<http://bk.sport.owl#as-roma>,"diego perotti"@en,"AS Roma"@en
<http://bk.sport.owl#diego-perotti>,<http://bk.sport.owl#as-roma>,"Diego Perotti"@en,"AS Roma"@en
