a,la
<http://bk.sport.owl#david-ospina>,"Ospina"
<http://bk.sport.owl#brentford>,"Brentford"@en
<http://bk.sport.owl#jack-grealish>,"Jack Grealish"@en
<http://bk.sport.owl#jack-grealish>,"Grealish"
<http://bk.sport.owl#etihad-stadium-stadium>,"Etihad Stadium"@en
<http://bk.sport.owl#leeds-united-fc>,"Leeds United"@en
<http://bk.sport.owl#mesut-ozil>,"mesut ozil"@en
<http://bk.sport.owl#mesut-ozil>,"ozil"
<http://bk.sport.owl#joshua-kimmich>,"Joshua Kimmich"@en
<http://bk.sport.owl#joshua-kimmich>,"joshua kimmich"@en
<http://bk.sport.owl#joshua-kimmich>,"Kimmich"
<http://bk.sport.owl#liberty-stadium-football-stadium>,"Liberty Stadium"@en
<http://bk.sport.owl#as-monaco>,"AS Monaco"@en
<http://bk.sport.owl#primeira-liga>,"Primeira Liga"@en
<http://bk.sport.owl#luzhniki-football-stadium>,"Luzhniki Stadium"@en
<http://bk.sport.owl#andrew-boyce>,"Andrew Boyce"@en
<http://bk.sport.owl#paddy-mcnair>,"Paddy McNair"@en
<http://bk.sport.owl#junior-stanislas>,"junior stanislas"@en
<http://bk.sport.owl#junior-stanislas>,"Junior Stanislas"@en
<http://bk.sport.owl#junior-stanislas>,"Stanislas"
<http://bk.sport.owl#gonzalo-castro>,"gonzalo castro"@en
<http://bk.sport.owl#gonzalo-castro>,"Gonzalo Castro"@en
<http://bk.sport.owl#gonzalo-castro>,"Castro"
<http://bk.sport.owl#vito>,"vito"@en
<http://bk.sport.owl#papiss-cisse>,"Papiss Cisse"@en
<http://bk.sport.owl#david-moyes>,"David Moyes"@en
<http://bk.sport.owl#paul-gallagher>,"Paul Gallagher"@en
<http://bk.sport.owl#victor-anichebe>,"Victor Anichebe"@en
<http://bk.sport.owl#victor-anichebe>,"Anichebe"
<http://bk.sport.owl#denis-zakaria>,"Denis Zakaria"@en
<http://bk.sport.owl#denis-zakaria>,"denis zakaria"@en
<http://bk.sport.owl#benjamin-hubner>,"benjamin hubner"@en
<http://bk.sport.owl#nicola-sansone>,"nicola sansone"@en
<http://bk.sport.owl#nicola-sansone>,"Nicola Sansone"@en
<http://bk.sport.owl#nicola-sansone>,"Sansone"
<http://bk.sport.owl#steven-bergwijn>,"steven bergwijn"@en
<http://bk.sport.owl#steven-bergwijn>,"Steven Bergwijn"@en
<http://bk.sport.owl#pepe>,"Pepe"@en
<http://bk.sport.owl#pepe>,"pepe"@en
<http://bk.sport.owl#pepe>,"Pepe"
<http://bk.sport.owl#lille>,"Lille"@en
<http://bk.sport.owl#assis>,"assis"@en
<http://bk.sport.owl#assis>,"Assis"@en
<http://bk.sport.owl#sheffield-wednesday>,"Sheffield Wednesday"@en
<http://bk.sport.owl#arda-turan>,"arda turan"@en
<http://bk.sport.owl#arda-turan>,"Arda Turan"@en
<http://bk.sport.owl#arda-turan>,"Turan"
<http://bk.sport.owl#st-james'-park-stadium>,"St James' Park"@en
<http://bk.sport.owl#elland-road-leeds-united-fc>,"Elland Road"@en
<http://bk.sport.owl#elland-road-leeds-united>,"Elland Road"@en
<http://bk.sport.owl#russell-martin>,"Russell Martin"@en
<http://bk.sport.owl#russell-martin>,"Martin"
<http://bk.sport.owl#confederation-of-african-football>,"Confederation of African Football"@en
<http://bk.sport.owl#danilo>,"danilo"@en
<http://bk.sport.owl#danilo>,"Danilo"@en
<http://bk.sport.owl#danilo>,"Danilo"
<http://bk.sport.owl#emre-mor>,"emre mor"@en
<http://bk.sport.owl#emre-mor>,"Emre Mor"@en
<http://bk.sport.owl#erik-falkenburg>,"Erik Falkenburg"@en
<http://bk.sport.owl#erik-falkenburg>,"erik falkenburg"@en
<http://bk.sport.owl#sylvain-marveaux>,"Sylvain Marveaux"@en
<http://bk.sport.owl#sylvain-marveaux>,"Marveaux"
<http://bk.sport.owl#andy-carroll>,"Andy Carroll"@en
<http://bk.sport.owl#andy-carroll>,"andy carroll"@en
<http://bk.sport.owl#andy-carroll>,"Carroll"
<http://bk.sport.owl#nicolas-otamendi>,"nicolas otamendi"@en
<http://bk.sport.owl#paris-saint-germain-fc>,"Paris Saint-Germain"@en
<http://bk.sport.owl#alexis-sanchez>,"alexis sanchez"@en
<http://bk.sport.owl#alexis-sanchez>,"Alexis Sanchez"@en
<http://bk.sport.owl#martin-harnik>,"Martin Harnik"@en
<http://bk.sport.owl#martin-harnik>,"martin harnik"@en
<http://bk.sport.owl#martin-harnik>,"Harnik"
<http://bk.sport.owl#rzd-arena-stadium>,"RZD Arena"@en
<http://bk.sport.owl#michael-owen>,"Michael Owen"@en
<http://bk.sport.owl#marvin-sordell>,"Marvin Sordell"@en
<http://bk.sport.owl#as-monaco-fc>,"AS Monaco"@en
<http://bk.sport.owl#allianz-arena-stadium>,"Allianz Arena"@en
<http://bk.sport.owl#grant-holt>,"Grant Holt"@en
<http://bk.sport.owl#bobby-wood>,"bobby wood"@en
<http://bk.sport.owl#bobby-wood>,"Bobby Wood"@en
<http://bk.sport.owl#utrecht>,"Utrecht"@en
<http://bk.sport.owl#tarique-fosu>,"Tarique Fosu"@en
<http://bk.sport.owl#stefano-sturaro>,"stefano sturaro"@en
<http://bk.sport.owl#stefano-sturaro>,"Stefano Sturaro"@en
<http://bk.sport.owl#stefano-sturaro>,"Sturaro"
<http://bk.sport.owl#john-ruddy>,"john ruddy"@en
<http://bk.sport.owl#john-ruddy>,"John Ruddy"@en
<http://bk.sport.owl#john-ruddy>,"Ruddy"
<http://bk.sport.owl#sol-bamba>,"sol bamba"@en
<http://bk.sport.owl#sol-bamba>,"Sol Bamba"@en
<http://bk.sport.owl#giorgio-chiellini>,"giorgio chiellini"@en
<http://bk.sport.owl#giorgio-chiellini>,"Giorgio Chiellini"@en
<http://bk.sport.owl#giorgio-chiellini>,"Chiellini"
<http://bk.sport.owl#papu-gomez>,"papu gomez"@en
<http://bk.sport.owl#gianluca-caprari>,"Gianluca Caprari"@en
<http://bk.sport.owl#gianluca-caprari>,"gianluca caprari"@en
<http://bk.sport.owl#derby-county>,"Derby County"@en
<http://bk.sport.owl#enzo-crivelli>,"Enzo Crivelli"@en
<http://bk.sport.owl#enzo-crivelli>,"enzo crivelli"@en
<http://bk.sport.owl#enzo-crivelli>,"Crivelli"
<http://bk.sport.owl#augusto>,"augusto"@en
<http://bk.sport.owl#augusto>,"Augusto"@en
<http://bk.sport.owl#martin-olsson>,"Martin Olsson"@en
<http://bk.sport.owl#martin-olsson>,"Olsson"
<http://bk.sport.owl#john-obi-mikel>,"John Obi Mikel"@en
<http://bk.sport.owl#john-obi-mikel>,"Mikel"
<http://bk.sport.owl#dominic-ball>,"dominic ball"@en
<http://bk.sport.owl#dominic-ball>,"Dominic Ball"@en
<http://bk.sport.owl#dynamo-kiev>,"Dynamo Kiev"@en
<http://bk.sport.owl#robert-snodgrass>,"robert snodgrass"@en
<http://bk.sport.owl#robert-snodgrass>,"Robert Snodgrass"@en
<http://bk.sport.owl#stamford-bridge-football-stadium>,"Stamford Bridge"@en
<http://bk.sport.owl#liam-o-neil>,"Liam O'Neil"@en
<http://bk.sport.owl#liam-o-neil>,"O'Neil"
<http://bk.sport.owl#ashley-barnes>,"ashley barnes"@en
<http://bk.sport.owl#ashley-barnes>,"Ashley Barnes"@en
<http://bk.sport.owl#bournemouth>,"Bournemouth"@en
<http://bk.sport.owl#marc-janko>,"Marc Janko"@en
<http://bk.sport.owl#marc-janko>,"marc janko"@en
<http://bk.sport.owl#james-ward-prowse>,"Ward-Prowse"
<http://bk.sport.owl#james-ward-prowse>,"james ward prowse"@en
<http://bk.sport.owl#james-ward-prowse>,"James Ward-Prowse"@en
<http://bk.sport.owl#thomas-sorensen>,"Thomas Sorensen"@en
<http://bk.sport.owl#gerard-deulofeu>,"gerard deulofeu"@en
<http://bk.sport.owl#gerard-deulofeu>,"Gerard Deulofeu"@en
<http://bk.sport.owl#gerard-deulofeu>,"Deulofeu"
<http://bk.sport.owl#andrea-pirlo>,"Andrea Pirlo"@en
<http://bk.sport.owl#antonio-mirante>,"Antonio Mirante"@en
<http://bk.sport.owl#antonio-mirante>,"antonio mirante"@en
<http://bk.sport.owl#antonio-mirante>,"Mirante"
<http://bk.sport.owl#stadio-olimpico-football-stadium>,"Stadio Olimpico"@en
<http://bk.sport.owl#vicente-iborra>,"vicente iborra"@en
<http://bk.sport.owl#vicente-iborra>,"Vicente Iborra"@en
<http://bk.sport.owl#vicente-iborra>,"Iborra"
<http://bk.sport.owl#shane-smeltz>,"Shane Smeltz"@en
<http://bk.sport.owl#mark-hughes>,"Mark Hughes"
<http://bk.sport.owl#mark-hughes>,"Mark Hughes"@en
<http://bk.sport.owl#jota>,"Jota"@en
<http://bk.sport.owl#jota>,"jota"@en
<http://bk.sport.owl#stefan-savic>,"Stefan Savic"@en
<http://bk.sport.owl#stefan-savic>,"stefan savic"@en
<http://bk.sport.owl#stefan-savic>,"Savic"
<http://bk.sport.owl#alvaro-morata>,"Alvaro Morata"@en
<http://bk.sport.owl#alvaro-morata>,"alvaro morata"@en
<http://bk.sport.owl#valter-birsa>,"valter birsa"@en
<http://bk.sport.owl#valter-birsa>,"Valter Birsa"@en
<http://bk.sport.owl#valter-birsa>,"Birsa"
<http://bk.sport.owl#nabil-bentaleb>,"Nabil Bentaleb"@en
<http://bk.sport.owl#nabil-bentaleb>,"nabil bentaleb"@en
<http://bk.sport.owl#nabil-bentaleb>,"Bentaleb"
<http://bk.sport.owl#chesterfield>,"Chesterfield"@en
<http://bk.sport.owl#parc-des-princes-football-stadium>,"Parc des Princes"@en
<http://bk.sport.owl#red-bull-arena-football-stadium>,"Red Bull Arena"@en
<http://bk.sport.owl#brek-shea>,"Brek Shea"@en
<http://bk.sport.owl#werder-bremen-fc>,"Werder Bremen"@en
<http://bk.sport.owl#michael-keane>,"Michael Keane"@en
<http://bk.sport.owl#michael-keane>,"michael keane"@en
<http://bk.sport.owl#edinson-cavani>,"edinson cavani"@en
<http://bk.sport.owl#edinson-cavani>,"Edinson Cavani"@en
<http://bk.sport.owl#edinson-cavani>,"Cavani"
<http://bk.sport.owl#robinho>,"robinho"@en
<http://bk.sport.owl#robinho>,"Robinho"@en
<http://bk.sport.owl#bastian-schweinsteiger>,"Schweinsteiger"
<http://bk.sport.owl#bastian-schweinsteiger>,"Bastian Schweinsteiger"@en
<http://bk.sport.owl#simon-makienok>,"Simon Makienok"@en
<http://bk.sport.owl#simon-makienok>,"simon makienok"@en
<http://bk.sport.owl#ainsley-maitland-niles>,"Ainsley Maitland-Niles"@en
<http://bk.sport.owl#ainsley-maitland-niles>,"ainsley maitland niles"@en
<http://bk.sport.owl#bertrand-traore>,"Bertrand Traore"@en
<http://bk.sport.owl#bertrand-traore>,"bertrand traore"@en
<http://bk.sport.owl#jordan-veretout>,"Jordan Veretout"@en
<http://bk.sport.owl#jordan-veretout>,"jordan veretout"@en
<http://bk.sport.owl#jordan-veretout>,"Veretout"
<http://bk.sport.owl#hendrik-somaeb>,"hendrik somaeb"@en
<http://bk.sport.owl#hendrik-somaeb>,"Hendrik Somaeb"@en
<http://bk.sport.owl#jermaine-jenas>,"Jermaine Jenas"@en
<http://bk.sport.owl#barnet-fc>,"Barnet"@en
<http://bk.sport.owl#fc-luzern>,"FC Luzern"@en
<http://bk.sport.owl#jonas>,"jonas"@en
<http://bk.sport.owl#jonas>,"Jonas"@en
<http://bk.sport.owl#charles>,"Charles"@en
<http://bk.sport.owl#charles>,"charles"@en
<http://bk.sport.owl#charles>,"Charles"
<http://bk.sport.owl#blackpool-fc>,"Blackpool"@en
<http://bk.sport.owl#mk-dons-fc>,"MK Dons"@en
<http://bk.sport.owl#jordy-gaspar>,"Jordy Gaspar"@en
<http://bk.sport.owl#bernardo>,"bernardo"@en
<http://bk.sport.owl#bernardo>,"Bernardo"@en
<http://bk.sport.owl#amadou-diawara>,"Amadou Diawara"@en
<http://bk.sport.owl#amadou-diawara>,"amadou diawara"@en
<http://bk.sport.owl#amadou-diawara>,"Diawara"
<http://bk.sport.owl#emirates-stadium-football-stadium>,"Emirates Stadium"@en
<http://bk.sport.owl#manchester-united>,"Manchester United"@en
<http://bk.sport.owl#jetro-willems>,"jetro willems"@en
<http://bk.sport.owl#ravanelli>,"Ravanelli"@en
<http://bk.sport.owl#ravanelli>,"ravanelli"@en
<http://bk.sport.owl#carlos>,"carlos"@en
<http://bk.sport.owl#gonzalo-higuain>,"gonzalo higuain"@en
<http://bk.sport.owl#juanfran>,"juanfran"@en
<http://bk.sport.owl#juanfran>,"Juanfran"@en
<http://bk.sport.owl#juanfran>,"Juanfran"
<http://bk.sport.owl#ciaran-clark>,"ciaran clark"@en
<http://bk.sport.owl#ciaran-clark>,"Ciaran Clark"@en
<http://bk.sport.owl#ciaran-clark>,"Clark"
<http://bk.sport.owl#fubball-bundesliga>,"Fu\u00DFball-Bundesliga"@en
<http://bk.sport.owl#alan-smith>,"Alan Smith"@en
<http://bk.sport.owl#brennan-dickenson>,"Brennan Dickenson"@en
<http://bk.sport.owl#andrea-barzagli>,"Andrea Barzagli"@en
<http://bk.sport.owl#andrea-barzagli>,"andrea barzagli"@en
<http://bk.sport.owl#andrea-barzagli>,"Barzagli"
<http://bk.sport.owl#memphis-depay>,"Memphis Depay"@en
<http://bk.sport.owl#memphis-depay>,"memphis depay"@en
<http://bk.sport.owl#memphis-depay>,"Depay"
<http://bk.sport.owl#stefan-kiessling>,"Stefan Kiessling"@en
<http://bk.sport.owl#danny-mullen>,"Danny Mullen"@en
<http://bk.sport.owl#danny-mullen>,"danny mullen"@en
<http://bk.sport.owl#bobby-zamora>,"Bobby Zamora"@en
<http://bk.sport.owl#steven-davis>,"Steven Davis"@en
<http://bk.sport.owl#steven-davis>,"steven davis"@en
<http://bk.sport.owl#steven-davis>,"Davis"
<http://bk.sport.owl#mattia-de-sciglio>,"Mattia De Sciglio"@en
<http://bk.sport.owl#mattia-de-sciglio>,"mattia de sciglio"@en
<http://bk.sport.owl#mattia-de-sciglio>,"Sciglio"
<http://bk.sport.owl#arsenal>,"Arsenal FC"@en
<http://bk.sport.owl#arsenal>,"Arsenal"@en
<http://bk.sport.owl#chris-dagnall>,"Chris Dagnall"@en
<http://bk.sport.owl#miguel-lopes>,"Miguel Lopes"@en
<http://bk.sport.owl#miguel-lopes>,"miguel lopes"@en
<http://bk.sport.owl#miguel-lopes>,"Lopes"
<http://bk.sport.owl#bury>,"Bury"@en
<http://bk.sport.owl#jack-wilshere>,"Jack Wilshere"@en
<http://bk.sport.owl#jack-wilshere>,"jack wilshere"@en
<http://bk.sport.owl#jack-wilshere>,"Wilshere"
<http://bk.sport.owl#gary-caldwell>,"Gary Caldwell"@en
<http://bk.sport.owl#emre-can>,"Emre Can"@en
<http://bk.sport.owl#emre-can>,"emre can"@en
<http://bk.sport.owl#emre-can>,"Can"
<http://bk.sport.owl#ramadan-sobhi>,"Ramadan Sobhi"@en
<http://bk.sport.owl#muriel>,"Muriel"@en
<http://bk.sport.owl#muriel>,"muriel"@en
<http://bk.sport.owl#samir>,"samir"@en
<http://bk.sport.owl#samir>,"Samir"@en
<http://bk.sport.owl#patrick-van-aanholt>,"Patrick van Aanholt"@en
<http://bk.sport.owl#patrick-van-aanholt>,"patrick van aanholt"@en
<http://bk.sport.owl#patrick-van-aanholt>,"Aanholt"
<http://bk.sport.owl#mohamed-elneny>,"Mohamed Elneny"@en
<http://bk.sport.owl#mohamed-elneny>,"mohamed elneny"@en
<http://bk.sport.owl#jesus-corona>,"jesus corona"@en
<http://bk.sport.owl#alex-iwobi>,"alex iwobi"@en
<http://bk.sport.owl#alex-iwobi>,"Alex Iwobi"@en
<http://bk.sport.owl#rio-ferdinand>,"Rio Ferdinand"@en
<http://bk.sport.owl#nathaniel-mendez-laing>,"Nathaniel Mendez-Laing"@en
<http://bk.sport.owl#nathaniel-mendez-laing>,"nathaniel mendez laing"@en
<http://bk.sport.owl#brighton-hove-albion-fc>,"Brighton and Hove Albion"@en
<http://bk.sport.owl#timo-werner>,"Timo Werner"@en
<http://bk.sport.owl#timo-werner>,"timo werner"@en
<http://bk.sport.owl#timo-werner>,"Werner"
<http://bk.sport.owl#erik>,"erik"@en
<http://bk.sport.owl#kyle-lafferty>,"kyle lafferty"@en
<http://bk.sport.owl#kyle-lafferty>,"Kyle Lafferty"@en
<http://bk.sport.owl#kyle-lafferty>,"Lafferty"
<http://bk.sport.owl#torino>,"Torino"@en
<http://bk.sport.owl#torino>,"Torino FC"@en
<http://bk.sport.owl#leon-osman>,"Leon Osman"@en
<http://bk.sport.owl#leon-osman>,"Osman"
<http://bk.sport.owl#tommie-hoban>,"tommie hoban"@en
<http://bk.sport.owl#tommie-hoban>,"Tommie Hoban"@en
<http://bk.sport.owl#barcelona>,"Barcelona"@en
<http://bk.sport.owl#real-madrid>,"Real Madrid"@en
<http://bk.sport.owl#brad-guzan>,"Brad Guzan"@en
<http://bk.sport.owl#brad-guzan>,"Guzan"
<http://bk.sport.owl#turf-moor-stadium>,"Turf Moor"@en
<http://bk.sport.owl#accrington-stanley>,"Accrington Stanley"@en
<http://bk.sport.owl#leyton-orient>,"Leyton Orient"@en
<http://bk.sport.owl#afc-bournemouth>,"AFC Bournemouth"@en
<http://bk.sport.owl#kevin-volland>,"Kevin Volland"@en
<http://bk.sport.owl#kevin-volland>,"kevin volland"@en
<http://bk.sport.owl#kevin-volland>,"Volland"
<http://bk.sport.owl#aleksandar-kolarov>,"Aleksandar Kolarov"@en
<http://bk.sport.owl#aleksandar-kolarov>,"aleksandar kolarov"@en
<http://bk.sport.owl#aleksandar-kolarov>,"Kolarov"
<http://bk.sport.owl#aviva-football-stadium>,"Aviva Stadium"@en
<http://bk.sport.owl#lyle-taylor>,"Lyle"@en
<http://bk.sport.owl#moussa-marega>,"moussa marega"@en
<http://bk.sport.owl#moussa-marega>,"Moussa Marega"@en
<http://bk.sport.owl#marc-andre-ter-stegen>,"marc andre ter stegen"@en
<http://bk.sport.owl#giacomo-bonaventura>,"Bonaventura"
<http://bk.sport.owl#giacomo-bonaventura>,"giacomo bonaventura"@en
<http://bk.sport.owl#giacomo-bonaventura>,"Giacomo Bonaventura"@en
<http://bk.sport.owl#callum-mcgregor>,"Callum McGregor"@en
<http://bk.sport.owl#callum-mcgregor>,"callum mcgregor"@en
<http://bk.sport.owl#manuel-lanzini>,"manuel lanzini"@en
<http://bk.sport.owl#manuel-lanzini>,"Manuel Lanzini"@en
<http://bk.sport.owl#manuel-lanzini>,"Lanzini"
<http://bk.sport.owl#daniel-bentley>,"Daniel Bentley"@en
<http://bk.sport.owl#jordi-alba>,"Jordi Alba"@en
<http://bk.sport.owl#jordi-alba>,"jordi alba"@en
<http://bk.sport.owl#jordi-alba>,"Alba"
<http://bk.sport.owl#ciro-immobile>,"ciro immobile"@en
<http://bk.sport.owl#ciro-immobile>,"Ciro Immobile"@en
<http://bk.sport.owl#ciro-immobile>,"Immobile"
<http://bk.sport.owl#carlos-bacca>,"Carlos Bacca"@en
<http://bk.sport.owl#carlos-bacca>,"carlos bacca"@en
<http://bk.sport.owl#carlos-bacca>,"Bacca"
<http://bk.sport.owl#jordan-pickford>,"jordan pickford"@en
<http://bk.sport.owl#jordan-pickford>,"Jordan Pickford"@en
<http://bk.sport.owl#sunderland>,"Sunderland"@en
<http://bk.sport.owl#stephen-ward>,"stephen ward"@en
<http://bk.sport.owl#stephen-ward>,"Stephen Ward"@en
<http://bk.sport.owl#tom-heaton>,"tom heaton"@en
<http://bk.sport.owl#tom-heaton>,"Tom Heaton"@en
<http://bk.sport.owl#tom-cairney>,"Tom Cairney"@en
<http://bk.sport.owl#tom-cairney>,"tom cairney"@en
<http://bk.sport.owl#casemiro>,"casemiro"@en
<http://bk.sport.owl#casemiro>,"Casemiro"@en
<http://bk.sport.owl#casemiro>,"Casemiro"
<http://bk.sport.owl#marcelo-gallardo>,"Marcelo Gallardo"@en
<http://bk.sport.owl#eldin-jakupovic>,"eldin jakupovic"@en
<http://bk.sport.owl#eldin-jakupovic>,"Eldin Jakupovic"@en
<http://bk.sport.owl#stade-raymond-kopa-stadium>,"Stade Raymond Kopa"@en
<http://bk.sport.owl#massimo-donati>,"Massimo Donati"@en
<http://bk.sport.owl#felix-magath>,"Felix Magath"@en
<http://bk.sport.owl#andrea-masiello>,"andrea masiello"@en
<http://bk.sport.owl#andrea-masiello>,"Masiello"
<http://bk.sport.owl#olympic-tennis-stadium>,"Olympic Stadium"@en
<http://bk.sport.owl#steve-sidwell>,"Steve Sidwell"@en
<http://bk.sport.owl#steve-sidwell>,"Sidwell"
<http://bk.sport.owl#london-stadium-stadium>,"London Stadium"@en
<http://bk.sport.owl#stanley-amuzie>,"Stanley Amuzie"@en
<http://bk.sport.owl#melbourne-city>,"Melbourne City"@en
<http://bk.sport.owl#alfred-duncan>,"alfred duncan"@en
<http://bk.sport.owl#alfred-duncan>,"Alfred Duncan"@en
<http://bk.sport.owl#alfred-duncan>,"Duncan"
<http://bk.sport.owl#william-vainqueur>,"William Vainqueur"@en
<http://bk.sport.owl#william-vainqueur>,"william vainqueur"@en
<http://bk.sport.owl#the-valley-football-stadium>,"The Valley"@en
<http://bk.sport.owl#leandro-bacuna>,"leandro bacuna"@en
<http://bk.sport.owl#leandro-bacuna>,"Leandro Bacuna"@en
<http://bk.sport.owl#leandro-bacuna>,"Bacuna"
<http://bk.sport.owl#riccardo-montolivo>,"Riccardo Montolivo"@en
<http://bk.sport.owl#riccardo-montolivo>,"riccardo montolivo"@en
<http://bk.sport.owl#riccardo-montolivo>,"Montolivo"
<http://bk.sport.owl#paul-mullin>,"Paul Mullin"@en
<http://bk.sport.owl#matt-miazga>,"Matt Miazga"@en
<http://bk.sport.owl#kingsley-coman>,"kingsley coman"@en
<http://bk.sport.owl#kingsley-coman>,"Kingsley Coman"@en
<http://bk.sport.owl#kingsley-coman>,"Coman"
<http://bk.sport.owl#javier-aquino>,"Javier Aquino"@en
<http://bk.sport.owl#modou-barrow>,"Modou Barrow"@en
<http://bk.sport.owl#christian-fuchs>,"Christian Fuchs"@en
<http://bk.sport.owl#christian-fuchs>,"christian fuchs"@en
<http://bk.sport.owl#christian-fuchs>,"Fuchs"
<http://bk.sport.owl#bojan-krkic>,"Bojan Krkic"@en
<http://bk.sport.owl#bojan-krkic>,"Krkic"
<http://bk.sport.owl#adrien-silva>,"adrien silva"@en
<http://bk.sport.owl#adrien-silva>,"Adrien Silva"@en
<http://bk.sport.owl#marc-muniesa>,"marc muniesa"@en
<http://bk.sport.owl#marc-muniesa>,"Marc Muniesa"@en
<http://bk.sport.owl#marc-muniesa>,"Muniesa"
<http://bk.sport.owl#louis-van-gaal>,"Louis Van Gaal"@en
<http://bk.sport.owl#nani>,"Nani"@en
<http://bk.sport.owl#william-carvalho>,"william carvalho"@en
<http://bk.sport.owl#william-carvalho>,"William Carvalho"@en
<http://bk.sport.owl#wojciech-golla>,"Wojciech Golla"@en
<http://bk.sport.owl#wojciech-golla>,"wojciech golla"@en
<http://bk.sport.owl#rangers>,"Rangers FC"@en
<http://bk.sport.owl#pablo-sarabia>,"Pablo Sarabia"@en
<http://bk.sport.owl#pablo-sarabia>,"pablo sarabia"@en
<http://bk.sport.owl#pablo-sarabia>,"Sarabia"
<http://bk.sport.owl#marko-grujic>,"marko grujic"@en
<http://bk.sport.owl#aminu-umar>,"aminu umar"@en
<http://bk.sport.owl#aminu-umar>,"Aminu Umar"@en
<http://bk.sport.owl#jon-flanagan>,"Jon Flanagan"@en
<http://bk.sport.owl#jon-flanagan>,"jon flanagan"@en
<http://bk.sport.owl#jon-flanagan>,"Flanagan"
<http://bk.sport.owl#steven-naismith>,"steven naismith"@en
<http://bk.sport.owl#steven-naismith>,"Steven Naismith"@en
<http://bk.sport.owl#steven-naismith>,"Naismith"
<http://bk.sport.owl#jack-stephens>,"jack stephens"@en
<http://bk.sport.owl#jack-stephens>,"Jack Stephens"@en
<http://bk.sport.owl#liverpool>,"Liverpool FC"@en
<http://bk.sport.owl#liverpool>,"Liverpool"@en
<http://bk.sport.owl#silvio>,"silvio"@en
<http://bk.sport.owl#melbourne-city-fc>,"Melbourne City"@en
<http://bk.sport.owl#crewe-alexandra-fc>,"Crewe Alexandra"@en
<http://bk.sport.owl#alejandro-faurlin>,"Alejandro Faurlin"@en
<http://bk.sport.owl#sebastien-haller>,"sebastien haller"@en
<http://bk.sport.owl#ray-wilkins>,"Ray Wilkins"@en
<http://bk.sport.owl#declan-rice>,"Declan Rice"@en
<http://bk.sport.owl#declan-rice>,"declan rice"@en
<http://bk.sport.owl#jordan-henderson>,"Jordan Henderson"@en
<http://bk.sport.owl#jordan-henderson>,"jordan henderson"@en
<http://bk.sport.owl#jordan-henderson>,"Henderson"
<http://bk.sport.owl#boleyn-ground-football-stadium>,"Boleyn Ground"@en
<http://bk.sport.owl#will-keane>,"Will Keane"@en
<http://bk.sport.owl#ogenyi-onazi>,"Ogenyi Onazi"@en
<http://bk.sport.owl#ogenyi-onazi>,"ogenyi onazi"@en
<http://bk.sport.owl#ogenyi-onazi>,"Onazi"
<http://bk.sport.owl#yussuf-poulsen>,"Yussuf Poulsen"@en
<http://bk.sport.owl#yussuf-poulsen>,"yussuf poulsen"@en
<http://bk.sport.owl#shrewsbury-town-fc>,"Shrewsbury Town"@en
<http://bk.sport.owl#juan-mata>,"Juan Mata"@en
<http://bk.sport.owl#juan-mata>,"juan mata"@en
<http://bk.sport.owl#juan-mata>,"Mata"
<http://bk.sport.owl#gareth-mcauley>,"gareth mcauley"@en
<http://bk.sport.owl#gareth-mcauley>,"Gareth McAuley"@en
<http://bk.sport.owl#gareth-mcauley>,"McAuley"
<http://bk.sport.owl#matt-smith>,"Matt Smith"@en
<http://bk.sport.owl#benik-afobe>,"Benik Afobe"@en
<http://bk.sport.owl#william-gallas>,"William Gallas"@en
<http://bk.sport.owl#kevin-wimmer>,"kevin wimmer"@en
<http://bk.sport.owl#kevin-wimmer>,"Kevin Wimmer"@en
<http://bk.sport.owl#kevin-wimmer>,"Wimmer"
<http://bk.sport.owl#michael-dawson>,"Michael Dawson"@en
<http://bk.sport.owl#costel-pantilimon>,"Costel Pantilimon"@en
<http://bk.sport.owl#costel-pantilimon>,"Pantilimon"
<http://bk.sport.owl#malaga>,"Malaga"@en
<http://bk.sport.owl#lens>,"Lens"@en
<http://bk.sport.owl#luke-steele>,"Luke Steele"@en
<http://bk.sport.owl#wayne-routledge>,"Wayne Routledge"@en
<http://bk.sport.owl#wayne-routledge>,"Routledge"
<http://bk.sport.owl#ligue-1>,"Ligue 1"@en
<http://bk.sport.owl#riccardo-meggiorini>,"Riccardo Meggiorini"@en
<http://bk.sport.owl#riccardo-meggiorini>,"riccardo meggiorini"@en
<http://bk.sport.owl#riccardo-meggiorini>,"Meggiorini"
<http://bk.sport.owl#harry-redknapp>,"Harry Redknapp"@en
<http://bk.sport.owl#zdravko-kuzmanovic>,"zdravko kuzmanovic"@en
<http://bk.sport.owl#michael-turner>,"Michael Turner"@en
<http://bk.sport.owl#michael-turner>,"Turner"
<http://bk.sport.owl#ritchie-de-laet>,"Ritchie De Laet"@en
<http://bk.sport.owl#ritchie-de-laet>,"Laet"
<http://bk.sport.owl#kevin-de-bruyne>,"kevin de bruyne"@en
<http://bk.sport.owl#kevin-de-bruyne>,"Kevin De Bruyne"@en
<http://bk.sport.owl#kevin-de-bruyne>,"Bruyne"
<http://bk.sport.owl#gianluigi-donnarumma>,"gianluigi donnarumma"@en
<http://bk.sport.owl#gianluigi-donnarumma>,"Gianluigi Donnarumma"@en
<http://bk.sport.owl#gianluigi-donnarumma>,"Donnarumma"
<http://bk.sport.owl#middlesbrough>,"Middlesbrough"@en
